År,Model 1,Model 2,Model 3,Model 4,Model 5,Model 6,Model 7,Model 8,Model 9,Model 10,Model 11,Model 12,Model 13,Model 14,Model 15,Model 16,Model 17,Model 18,Model 19,Model 20,Model 21,Model 22,Model 23,Model 24,Model 25,Model 26,Model 27,Model 28,Model 29,Model 30,Model 31,Model 32,Model 33,Model 34,Model 35,Model 36,Model 37,Model 38,Model 39,Model 40,Model 41,Model 42,Model 43,Model 44,Model 45,Model 46,Model 47,Model 48,Model 49,Model 50,Model 51,Model 52,Model 53,Model 54,Model 55,Model 56,Model 57,Model 58,Model 59,Model 60,Model 61,Model 62,Model 63,Model 64,Model 65
2006,8.89414567479542,8.74014939346393,9.10252613302136,9.10587090602083,8.79147424808344,9.11522534900687,8.9327363865081,8.56062917545669,8.47888194887128,8.2241421109511,7.65609880684613,7.66532129764353,7.87123514361051,8.16361587300487,7.89167686032563,7.90253358789373,7.74910107544574,8.03520317149546,8.75654036302382,8.51647506939177,8.16865839020497,8.33804351975022,8.56517583285812,8.9961099486885,8.92248724381811,8.16361587300487,9.13954508557701,9.01584212625964,8.74018913936777,8.60747861534452,8.58917348695431,8.95302639397243,8.96455301150661,9.22343115180386,8.74860340727004,8.98360720772994,8.79025545793521,8.62215440266087,8.87844492782384,8.25059253258529,8.62814793471333,8.47873472559983,8.52972863460929,8.25684226677857,8.8375708706003,8.6270649837036,8.96088044398635,9.18301710225723,8.59335616249951,9.37504230320274,8.87840022515226,8.78518638297081,9.33858365295319,8.46076729076069,9.28992941663296,9.57425988051442,8.75508361818,8.38079648795246,8.79214568076185,8.77661342284978,8.89498094789474,9.18605497578328,9.31295794400599,8.67367821776438,8.81618064861628
2007,9.7156187128308,9.37996305493069,8.53472707002039,9.25484806787665,8.8047526109829,8.43019699774332,8.76740510554836,9.43162464352362,8.48534723158726,9.54982436965613,9.27032627159065,9.14852943961392,9.14035557583377,9.68832700382563,8.67583923447869,9.00872850958034,8.93698264322078,8.67611636358341,9.4268717739113,9.09602039572217,9.32000526920976,9.22174550329746,9.7354419717803,9.70854865947492,9.10215335909474,9.68832700382563,8.23865655791491,8.26389171153383,8.19704911272131,8.27313648238209,8.47522230826244,8.11040797664707,8.71618609150283,8.19147641597011,8.45372330881083,8.17014008174699,9.60684104299268,9.17763776578237,9.40390344722159,8.89282291704937,9.35979984490568,8.51168641568694,8.87337204809302,9.3414252887853,7.86252798134985,7.65883071073113,8.32095847910052,8.03276471900128,8.20951808244286,9.04111720469962,8.6757058742413,7.76709307411972,9.71604786031771,8.52646751801381,8.15454534371407,9.58112553480005,8.5598461876943,7.95774259485467,8.32109749439168,7.66131531244999,8.07086098344138,7.25439047398629,8.31048358858225,8.02643375669613,7.42430860339038
2008,8.88071538065935,9.16410415574377,7.87058134614581,8.039906337185,7.58266481465632,8.0358544229113,7.90539608946341,8.41372070220705,8.77671683085202,9.08217571768029,9.28555872910706,9.00200351088406,9.14712605755476,9.06306357301573,9.2702604181408,9.27347345566441,9.29709741054299,9.0730606105551,8.74111424286623,8.93645488297237,9.04067562988587,9.37527831598574,8.94909495629252,9.10797941276284,8.95067479100251,9.06306357301573,8.46817344666971,8.75107048264904,8.48700724345257,8.70230999161841,8.6717220963328,8.15450714919797,8.05074722354777,8.28719612168292,8.83709264500911,8.45855183160829,9.95928087396785,10.2486770457518,9.64146784103098,9.58196550729358,10.0849328657498,8.39094801461871,8.31575549838646,8.36722399571957,8.59248392412786,8.2456628103168,8.53047109684791,8.62683945725557,8.37087949978168,8.2087797084482,8.57526569695019,8.37259411310291,8.51048079299975,8.22971742118556,8.221448048335,8.17037975464775,8.38808778355878,8.4352719599449,8.97893395285766,9.45435548736939,9.31974957743977,9.563584699324,9.07008907564553,9.55742498581193,9.26707773460125
2009,9.11753376358048,9.07219486693886,8.74429552465909,8.7806796085319,8.7505318663049,8.64603621326332,9.0024630356995,8.81968798522926,9.2020208613712,7.8050750954869,7.87535403560486,7.38633572498484,7.57319793097793,9.31004146040532,8.79590029000186,9.09499180740787,9.14755560494384,9.19274868401726,8.59285502895403,8.53174118700047,8.74510231212605,8.65612230793834,8.26331614426008,9.1142819081171,8.9928083905246,9.31004146040532,10.2413772382633,10.7005858658203,10.5137908833487,10.489945591859,10.3411378477405,10.1258603353449,10.0105583513533,9.50667158728528,10.2059150318438,10.0690407822475,8.0799636088918,8.25294009424633,8.80166089175564,9.09981518987812,8.4943054248324,9.24977210485199,9.15111662551532,9.38634909252434,8.49001231831004,8.11382752366554,8.04553932936995,8.49139684106222,8.52732587570335,8.28514261677579,8.726719074379,8.92573641080899,8.55513509810719,8.85078592014531,8.3722172083412,7.78727592532903,8.72347429365877,8.56057190754608,8.44131198005672,9.24166164516458,8.70196638954492,8.98386681171428,8.99223153703049,8.69692859695314,8.2443135899217
2010,8.03204751830572,8.36780149732589,8.0538047911955,8.17371845982025,8.6636227121896,8.2588884519588,8.13488920021207,7.90756522528054,8.32706264022938,9.12043941063554,8.41242611251526,8.25793620340384,8.53957423288447,9.27280493831618,8.90674875318741,8.61813751279262,8.71894305090127,8.89475975512935,9.32496664110491,9.63242435413713,9.43785890269061,9.80612186469462,9.22180895696489,9.43728725075415,9.51151745059173,9.27280493831618,8.87093547580037,8.92059224027239,8.92412174200332,9.12772745857049,8.57795852412009,9.19127124955207,9.13547507798446,8.83147903886413,9.3729272988913,8.99641766216702,8.93711597700202,9.74648030324866,8.9970718447176,8.40232518051863,9.47447587944614,8.88471969119755,8.58710786623334,8.63869483501006,8.96286401866885,8.99104479546246,8.882478443088,9.12506580390082,8.89568171528432,8.56874612565665,8.73173097693091,8.83117537828265,8.39577746640342,8.9252560245707,8.98074413891393,8.44528115888653,8.68159163917484,8.97338767939136,8.67519787968428,8.93469542117368,8.36441487141165,8.89415663306346,8.68387385970595,8.46273960818789,8.79819410660222
2011,8.88011385308789,8.9703331467471,7.87214796213885,7.63936196538137,8.08209807058587,7.77601716139986,7.97738653880496,8.01427956207193,8.10119077202181,9.01491854738729,9.16714552948974,9.30208130063071,9.19438582696579,9.4199112102817,9.32155755405753,9.70194414904705,9.56170120484961,9.55867364802008,9.40922877599792,9.34938689007894,9.31246834860677,9.38443060018568,9.55148335350002,9.66445086014899,9.77677067259159,9.4199112102817,9.27159199264937,9.21376990241593,9.3459683832492,9.54461588487851,9.74342131296569,9.6528575759439,9.78126136834812,8.72520962297104,9.30856494293802,9.52161285688301,10.084150709097,10.0423786505306,9.75166144085362,9.09359892948888,9.95836632501563,8.66696794399515,8.3797216731244,8.49170870721173,9.52903915717009,9.71698440108758,9.38558591167536,9.56068042828194,9.42729775765021,7.79313157427851,9.00991166548149,9.3841919467838,7.99250499865186,9.20364686579989,9.53614939048029,7.87030190770142,9.40736909511964,9.18261615124663,9.25440013376993,8.93563685570946,8.84033378626251,9.27708885285184,8.79682880445097,8.8923901192508,9.21315343155445
2012,8.08858704100305,7.91754330730798,8.96438408188902,9.08421615001534,9.03279861396549,8.70773957570302,9.55463730784447,8.69767489758058,8.73327847158512,7.9742082559883,8.29173588493421,8.254834224073,8.01121034321456,9.53736955294028,9.25215106817328,8.8384925184734,8.97399521164025,9.24840752234936,9.39526574662646,9.7301234479072,9.63361417627728,9.76263026769095,9.40909692533099,9.235436672939,9.45275231938593,9.53736955294028,8.57845099178048,8.40454444346301,8.54921545759588,8.50368149352913,8.28833230697553,8.103860743187,8.31609196464956,8.22557367890465,7.99901589713691,8.21949384604784,8.38829473440426,7.95054737664175,8.44475984992302,8.61708782791427,8.66432770395613,9.04748526756789,8.84858681530937,8.68276849396312,10.1664531584875,9.71667181590127,10.0762796184388,9.9710399774513,10.0037513485524,9.07412445501412,9.08421217580136,9.85996157411904,9.21970233416224,9.42676567906816,10.3753154286933,9.40773940831702,9.02689670647089,10.2112886618043,8.47952507307132,8.47629055848772,8.29211659592686,8.707082389068,8.75883660660932,8.43757259681237,8.82145309360204
2013,9.51660604746547,9.55507605492992,9.34511842175908,9.71292849437857,9.40965409332564,9.73972960545539,9.55834329083352,9.26025577277554,9.59815639088846,8.96690992025918,8.88965360902533,8.62251242951224,8.62377073797763,8.85979151665998,9.08175178255075,9.28943479170749,8.88744365000083,8.93020393045943,8.88622455315193,8.67358916987051,8.88805174051977,9.22917557098577,8.35284189560069,9.17815306115337,8.9139874977645,8.85979151665998,8.33797287651291,8.02752227698542,8.24860219517715,7.96460951241846,8.459569973735,8.38625080972679,8.34667987951308,8.21958048190134,8.61402823420197,8.54228975760735,8.55086554391431,8.92718192102143,8.78755080161172,9.19042954731801,8.92216749346799,8.51844145165373,8.17715911095081,8.90084039674209,8.59212350553081,9.53625508882715,9.17726475665028,9.66070924824686,8.95410014621177,8.97253221829161,8.34186641852236,9.11490357880555,9.06573731680639,7.91607590909881,9.27223848494266,9.14469151321426,8.40314166064242,9.16185343959968,8.89524432547734,8.65636959394278,8.66253088882917,8.58747978195821,8.86591113804391,8.46568555701292,8.19516574720309
2014,9.38707502601153,9.70844671536369,9.14151824758892,9.2554719025487,9.26146343033622,9.37314472131526,9.39601232606016,9.69984026631733,9.63799207186878,9.13672062739705,9.2254318922079,9.54447836668239,9.17073018246114,8.61978349664347,9.0949652279667,9.61123902848392,9.34017911739025,9.79428867209277,8.88493299928251,8.61481960723452,8.56911159327304,8.33923615724909,9.05514831808417,8.86632514316844,8.71884660908221,8.61978349664347,9.85320087160587,9.48288613602007,9.9949318378938,9.70819250101121,9.82003610566819,10.1598946725714,10.3483598204068,10.7771670311613,9.77053732171248,10.2604715279063,9.50665426435737,9.28731808757107,9.28600637969372,9.27735262770417,9.47376749588831,8.74962428069892,9.19318879998934,9.28623502905217,8.41667864620842,8.64554670187324,8.86066462125322,8.55224340406987,8.8430064090164,9.77720473450303,8.97466466241979,8.77460545196258,9.68314012080437,8.47672086540015,8.50006296953128,9.60429361184098,8.79322516616073,8.39048836280732,8.56756297622075,8.39945240425684,8.65794756663913,8.6520520081348,9.14583332042198,8.54974476685414,9.35727843628074
2015,8.46945042844619,9.52873250856369,9.40291497826852,8.96192691033463,8.71653537517104,8.95367757874701,8.87100829509654,8.79696054163558,8.87078621293532,9.39356795284558,9.33808177207335,9.40740338970982,9.63939176303154,8.80768373940789,8.87978855272014,9.1079327766681,9.15872290758298,8.88394801092692,9.30992063476293,8.49255277182306,8.73779639801555,8.92918230606019,8.77607028837227,8.7200467379994,8.73855294905702,8.80768373940789,8.55994410794539,8.00318632581958,8.37763836509826,8.17254431437094,8.35759451211,8.27746869785352,8.17003104523836,8.50909829466415,8.50898326045497,8.40566524990167,9.58800987739545,9.8203749734071,9.81778496993296,9.38834180579565,9.47570290345894,8.33133163892449,8.93495622210878,8.93363324918765,9.76607000601509,9.94706593376696,9.98316492065312,10.4036771108645,9.80319615684078,9.81598210453332,9.78868314636248,10.0914251700257,9.54880026730344,10.0038882124239,9.81582381732564,9.38239550469399,9.67520920528393,10.1642869637731,8.15743530772039,8.46135966183879,8.33328245590039,7.96260887136222,8.0139969220694,8.27106168954104,7.97854414056699
2016,9.2668222854016,9.15045353868952,7.67185442969761,8.31904764545761,7.60027923948804,7.84559052696609,8.12963214796409,7.96825811553456,8.42315389827972,8.87195355121691,9.13393401277632,9.18136999173812,9.0716195888659,9.2530474512814,8.18506861443787,8.56669950729199,7.99091055172947,8.33493729527362,9.21991406528355,9.51257992758904,9.63932516434825,9.36448949888771,9.64085958098231,9.33745337533822,9.13229069699452,9.2530474512814,8.78225283988246,8.88407799481536,9.20399826723238,8.64272103593284,9.07139240014355,8.86717449211437,8.37758784480921,8.45733052430858,8.69677641090062,8.65715872686976,9.63355796694101,9.74886163781806,9.57551780176655,9.93182581335545,9.77174579557677,9.04076771695142,8.82136070604985,8.586138696477,8.34316527712815,8.28849309529572,8.07583553021597,8.15492524909473,7.99549319486218,9.24000845116767,10.2649853679188,8.241897240641,9.3659792177925,9.86382241862301,8.26505920937738,9.1320243161493,10.2963764531512,7.81303348531171,8.59121871135748,8.6489815636699,8.70486207394282,8.72672835235847,8.85887507691242,8.95716096630371,8.29568043766806
2017,8.97709373087849,9.12014676116235,8.69756669889712,8.04113031575891,8.08695584751096,7.9713923797897,8.08991692650022,8.1405193806449,8.15895416852215,8.42796036364959,8.07699399099293,8.29974765716015,8.41244482905354,9.31654154943953,8.72111543650688,8.76143455799737,8.94964180756983,9.02944348964838,8.88803347396465,8.79296842250006,9.06960867988472,8.96033771090388,9.25326875789641,8.92382310868379,8.94095147350214,9.31654154943953,9.12931783476195,9.42944505149566,9.18124554572198,9.3700626830989,9.17503371178986,9.44932020508872,8.58732699668378,9.20399319858826,8.75573172514813,9.18432289578276,9.2021541670086,9.34869513635789,9.52472461163818,9.50603923041291,9.19734613142923,8.31467990166542,8.32204096682336,8.35678705816827,10.2886480304822,10.4472864507574,10.5472779328192,10.3475775855396,10.1977192180471,8.10027221251369,9.96054759708577,10.1812414990178,8.35599959172111,9.73961239494062,10.411334203699,7.83095233225134,9.84797045949673,10.8906771813251,9.16780567665024,9.34531463961593,9.14706484470081,9.33560541608997,9.19152715979024,9.39640879735534,9.41037831337232
2018,9.03180550029348,9.1839396503745,8.34727386133701,8.34954401313669,8.70379966656871,8.52048117170631,9.15071279386632,8.5653628961032,8.37134110378076,10.0342040252479,9.71735140800103,10.0646763512407,10.1324038344153,10.1025287317311,9.4396871225991,9.64052931213388,9.45374924414038,9.39566354526978,9.71268531808435,9.5269219590447,10.2238813148709,9.91353442432576,9.84472658735701,9.65062180667313,9.92901705697446,10.1025287317311,9.72411905000456,10.3565031216662,10.2522164045429,10.6697836507275,10.4646144731282,10.0926806488004,10.2991525201411,10.1187158641313,10.1121964522689,9.69914370939654,8.40220334673643,9.30875157062425,8.84601879001279,8.58855604208187,8.7329291916209,9.15851579492268,9.59031830483792,9.31551442948612,9.79146044749394,10.1906424026959,9.63987520242187,9.45462376423042,9.58201094052402,8.18089031475729,9.68761906707554,9.86145108775106,8.23004545849438,9.72685198979826,9.66633757959864,8.13731676207887,10.0746216848119,9.71467307235741,8.31198852621277,8.12402864587983,8.06752059621747,8.38985151955433,8.18187865605511,8.23906454134381,8.28706655910971
2019,9.26278755699491,9.67939472559768,9.81095088431282,9.76911815423979,9.70578611496578,9.77390905962638,9.98580715031714,9.89807240644289,9.28893508867289,8.80911944849951,8.80614529394103,9.03192009588825,8.98486031682777,9.19881374982833,7.87191452335888,8.00547438946046,7.76405115547318,8.32828313469373,8.71645731230304,8.58424723770344,9.0805722763074,9.04328497968821,9.09377262082036,8.80983285465991,9.2638113806158,9.19881374982833,8.86877692574809,8.72253004712444,9.06771630110964,8.61454013375016,8.78950491239675,9.05487761442794,9.16051387343685,9.29160875499836,8.8138002312215,8.90811689379942,9.79645994825833,9.63214522748963,9.54906456862001,10.4932689716204,9.70474967684666,10.0424595010233,10.4586760597958,10.0550534301867,10.1139829998384,9.92551044892688,9.71461117188954,9.66871040707175,9.84666137999985,9.26420510437709,9.84422590375073,9.57513484516334,9.35911715086985,9.81040450386504,9.8339951211914,9.20146703800938,10.1343720263926,9.69345552809139,8.70193699792333,8.48248226818796,9.08218913326267,8.57880980886226,8.1754133925464,8.73813802976178,8.0418145373094
2020,9.7622925700086,9.84608026744022,8.69502330331235,9.18306651439504,8.82013925687498,8.65024325528847,8.78720165559098,9.15919621318932,8.63851100019456,9.10393295432782,9.71990354506415,9.84055754992318,9.53396381303782,8.66236019762956,8.97383229293688,9.3686957278233,9.54673678649259,9.5234165403978,8.43167699158451,8.47619623073181,8.54093415150676,8.44929932363506,8.68061696488333,7.95730886530639,8.79034860154278,8.66236019762956,10.1149094279661,9.4622970979791,9.76100312120062,9.34663273998524,9.24159268910008,10.1743124918158,10.0238634341484,9.41539787969653,9.87524929414677,9.76448738417745,10.2118283097101,10.3901431315445,10.1263633467732,10.1774751673106,10.2344648379512,10.0501387343251,9.90338878050663,9.54978302901634,8.44052047443899,8.45303599603608,8.03977977883705,8.17128943783583,8.5490331170306,9.1052180608759,9.0016790288454,8.43151598158877,9.10007500064886,8.7767686255228,8.16308899725604,9.259424064147,9.28881142911706,9.68154742133703,9.68250044492417,9.95752290822001,10.2686244134562,10.0401157197091,10.0794948227478,9.92505255100213,9.12277809457124
2021,8.73737745857246,8.56148564001089,8.08510328309253,8.52409580932302,8.00576094490534,8.11841737654875,9.40398889788761,8.34642477596852,8.85562324077343,9.32468053087325,9.02895459303716,9.36695549806928,9.50938145197522,7.75017924731211,9.49963360455594,9.39970134864902,9.54416767126996,9.51810435039735,8.47711140375522,8.64065646495516,8.65435173861994,8.89125708935478,8.62215123324721,8.60415121154843,8.16203430059213,7.75017924731211,10.0962691793446,9.44088144632489,10.2219527048642,9.63275221451333,9.50336517165272,9.94070527412116,9.67425771752235,9.41434768971934,9.7660956336006,9.78806782821302,10.3006727758718,10.3085528868107,11.0706054759569,9.98141628810192,10.4555463015688,9.4886926818853,10.5903760497195,10.1440593362875,8.15940004926318,8.15009913170912,8.19071893525365,8.27614274351071,7.90073707647,8.92407712693141,8.92775017826975,7.97231153652605,9.31522258939227,8.89866603225236,8.11047152014357,8.9265582846535,8.62774288298826,9.44550872876765,9.70617843875041,9.51802103235698,10.0162461916499,10.0892464354927,10.0124548171481,9.60952427721177,9.44823635252203
2022,9.38990911617095,9.26140464830223,8.60634868342071,8.14759481748018,8.77118941510729,8.55555878551345,9.01662344432177,8.58735164046548,9.89708023448116,9.1044996603889,9.70276153623793,9.60544215302053,9.53301278846207,8.59040933983701,9.29358649397469,8.98676371184134,9.51967583736475,9.27069685536744,8.66874238765561,9.16890189228507,9.17127416188217,9.07992192294873,8.90778904534966,9.06817913689642,8.66407896769738,8.59040933983701,9.79731342534402,9.12653184048006,9.19969893743747,9.50248287679661,8.33572483216262,9.3996238303003,8.86393383610251,8.26084198150828,9.0856183687846,9.31559867938604,9.74170059989441,9.78380520235993,9.86171541085703,8.93580772535497,9.84141881232614,9.61693143597433,9.47444126723554,9.60262519272307,7.90023982644751,8.66228417309443,8.26128451960172,8.68687901137044,7.95009655542141,8.71545896020704,9.68626017420959,8.26071281219202,9.03029729328143,9.47442973590203,8.31739531105573,8.37318955378273,9.56231067700588,9.33542918540934,8.53379455119724,8.23872941826009,8.17269686115414,8.81967547744317,9.12981019141187,8.45221466850713,8.97765047915331
2023,9.22676108640399,9.3037959797351,9.73157172774101,9.31632287906833,9.45246730138322,9.43808569523296,9.89712909282596,9.58655975529893,9.62533863541243,8.60983523371904,8.45970489483563,8.68992939067962,9.27400887650631,8.71672105051673,9.37599320298372,9.89505482948723,9.55903184573034,9.85845450360271,8.78363283660439,8.28390989296924,8.53491496606456,8.35990256814586,8.61093067186455,8.65228196708508,8.39527348281585,8.71672105051673,9.69790999590704,8.84947844206514,9.02684022479839,9.06881887293442,9.04481637346935,9.75005248763259,9.45478545991199,9.36752280193813,10.1255596668075,9.71743539180733,9.10369116152313,9.19221993479693,9.45065382539946,9.15015190570937,9.27909863434148,9.1855805960052,9.87248460891165,9.59899333914926,8.39704531770162,8.07027664374625,8.09590847608037,8.48308153571776,8.70942177625574,9.22227408814647,9.72432645721601,8.1511460532918,9.45321909839177,9.62353783636792,8.22664865686096,9.27389372586691,9.56494876770023,7.92115471502653,9.09165039867072,8.88148689658228,8.84364382652281,9.29349167934762,9.10256321694733,9.05244060317449,9.75171713999692
2024,10.1621127351843,10.6013948617951,9.09776201010788,9.07545688578032,8.8155982393189,8.77552158892515,9.01081589966053,9.22822879663466,8.73435740011845,9.0357248885081,9.13453492040776,8.92519334493361,8.92568812712062,9.33944643067235,8.91993579330741,9.04294506166891,9.01977632192555,9.02008217865302,9.47936255467053,9.10549549904008,9.3907427295076,9.16269175386084,9.58473382613514,9.08461127919987,9.44498997968596,9.33944643067235,10.1891900437195,10.405206316261,10.7055596352231,10.5758729106698,10.3106777593087,10.7231992030433,10.9982764623757,10.2950631749995,10.2568552680511,10.4733780293222,9.73076467538798,9.93097484126764,9.73157790755542,9.81166843628794,10.0714118648044,9.57025140425358,9.04481731603877,9.20684817874773,7.73855240427608,7.69481708673985,7.67898984541751,7.69227331644808,7.9503328049194,9.08502445448565,9.3512979694991,7.64865230657225,9.34046447239162,9.57888646895707,7.70292098243282,9.38067451785235,9.43576363137974,9.3965539854593,10.2758160988161,10.4857612749713,10.3841953409689,10.7347477793714,10.2954582207091,10.5631629190134,10.4266683566145
2025,9.14210071097684,9.07398342618772,8.43765327025793,8.75378558941218,8.51945838718815,7.50876195739421,8.42577954988954,8.7095445549891,8.61036709352423,9.3420171918259,9.50363109868066,9.50057272183709,9.42058442370868,10.4203853289763,8.83746183503345,9.01320260418039,9.25361254154075,9.00659835031677,9.7786309066592,9.89709802235968,10.0878846266351,10.1114556000789,10.3200000340388,9.77171636317042,10.0920033675585,10.4203853289763,10.2141780477583,10.0695790496032,10.0866225324844,10.0802456822393,10.6729358176018,10.4454310541494,10.3389656456642,10.6714095316352,10.282302633289,9.99387845576398,8.11158078940679,7.74590851779993,7.99050086555292,8.38519320678974,7.98044964506183,9.24450242870483,9.41123187702742,9.68331516850277,9.74383751980588,9.57778221681448,8.94397545017003,9.49143962312406,9.69800983081316,9.12564078113837,9.28463377835345,9.42025786577742,9.01823564844254,9.29389609091018,9.59029386629994,8.77678470213937,9.40342935889643,8.66823062166346,9.78742632116163,9.86455052448238,9.9933367647942,10.1441219153124,10.1053163379825,9.80805293291849,9.83318926993505
2026,8.69684265614568,8.50364257241763,8.20090023414583,8.22548504594246,7.96909665274542,7.79180536838871,7.93073217532129,7.89069610249938,8.59078253189136,9.21952657576834,9.36070519557094,9.67371096820309,9.38916878730395,8.59244539998493,9.63912489879966,9.69856277256617,9.87596273040274,10.4960123838264,8.63900353273843,8.88508423722989,9.20559454975531,8.58141309691724,8.63332988921698,8.90797302054341,8.74449984010916,8.59244539998493,10.1049102156146,9.73403935445123,9.51043149856529,9.6852620609772,9.85289253967779,9.75097984572654,9.52438288969568,9.51272262764088,9.77679227810977,9.63054404170246,8.97561345617187,8.95828399558677,8.91707151720948,9.28101915492467,9.16830552794979,9.3010998232436,9.50447874645355,8.96725323932315,10.3047381993164,10.0437491203159,9.93723589356345,9.69849680519425,9.9521371652319,9.18740270047902,9.20597264081949,9.75771244671616,8.93850800912724,9.51461826111942,9.99522639755974,9.32787475156381,9.80139581013478,8.71012764113575,8.30841002527554,8.19385749656637,8.13023802268002,8.30856790395834,8.02723564749667,8.16639290440056,8.32940968375677
2027,8.38012500311746,8.48830113432726,8.5722957311948,9.16096921399066,9.0371485942913,8.90037930363746,8.88411349426361,8.64136965947552,9.32452896600056,9.72456449817062,9.93430950815776,9.79638988329192,9.74966080819526,9.63466701135873,8.5806040817872,8.73820869083587,8.90683231529824,8.98628252554103,9.82292558241744,9.75295751998702,9.71110613140923,9.60777290123651,9.93243552446504,10.130551621245,9.68407230500028,9.63466701135873,9.26801337388455,8.97771617496474,9.48258656849963,9.35932527538947,8.79669824139161,9.63363398592684,8.78731898252221,8.17609038022518,8.79166093462444,9.18170722598651,8.79784177722687,8.70982017699527,8.88532288330072,8.74298038176526,8.81138718389983,8.55159441151461,8.35233686540868,8.76724600605739,8.99095929805542,8.9450616049865,8.89573158143917,8.42409632727284,9.37593437295062,9.37276064399447,9.07637575041494,9.46262119459124,9.65922796272228,9.05863712410831,9.34932133970808,9.86821289956057,9.27222633093265,8.11648387925749,9.78123736181585,9.78672539439033,9.86739191029216,9.83915630098589,9.46067561612758,8.98873924580345,9.26817813350314
2028,8.81714909475272,9.16147299952311,9.91310400816372,9.95980442162536,9.97029249280838,10.0911966406318,10.4512303152071,10.0291596998539,10.6359554028332,9.35725977902815,9.67002106247801,9.34026671615119,9.75657536502839,8.34379825492828,8.36731773318415,8.27455291331222,8.11871965003606,8.43202805268377,8.21610458129382,7.69269678017367,8.30861578952186,7.82569226857174,8.34808993304564,8.73849448614239,8.0335669678111,8.34379825492828,9.94210200202759,9.97872049699973,9.50508177480184,9.7060167319898,9.40229633970313,9.73051837908876,9.9669793245028,9.49917529051285,9.34123151498819,9.70265038534581,9.21809329488568,9.07850320562689,9.28867781224034,9.34818740861262,9.15914468506644,9.37485078426275,9.55526941266304,9.85260235799251,9.48213149131562,9.62237234406342,9.56784953615234,9.56440228573853,9.77516188800457,7.91387012742178,9.87331406250799,9.29574531158232,8.48316330418989,9.88047333431573,9.74221841028522,8.14834833647928,9.85775112149884,9.09552984709098,10.2666848438211,10.4720651559673,10.3977728122667,10.257983276466,10.2799436200899,10.5175659675407,10.5058702105614
2029,8.46004275752878,8.92232907240941,9.32245852797911,9.52297627198344,9.61883732162807,9.66538283886048,9.47198108326479,9.69186519545959,10.0340598542524,8.98155376744128,9.47654174805636,9.46083726838663,9.16008290644239,8.86129305887465,8.80376915878098,9.13031098398655,9.30784773226808,8.99448068713452,8.86637292398795,8.81311371230335,9.14869811539415,8.72929225430106,8.75637277165394,9.09991198575873,8.6315708517147,8.86129305887465,9.77042619200351,10.1838350466023,10.0790045999108,10.1530332027815,10.0429099576364,10.6796290027336,10.2695532449793,10.0478566332206,10.1084325406903,9.82623469594357,9.26443001170848,9.06867336159022,9.28505538899884,8.93915953607331,9.1575009107463,9.40667812040057,8.94830379436055,9.30806296588578,10.0645221039741,10.1694178669262,10.0500056144827,9.85385002102506,9.76704664809058,8.92499312878952,9.63203610725788,10.0219013136596,8.41518113018116,9.86924965561844,10.4471746421185,9.08318205636294,9.75482704760983,9.04042946678195,10.0560727880253,10.428242871815,10.3739092231704,10.3492465734168,10.3726624426408,10.2182897935188,10.4996435064189
2030,9.06629648069191,9.3856143286428,9.33995353628065,9.85451190474002,9.14283560598419,9.44786019214704,9.77907266905883,8.99741185312984,9.1258515480742,9.25390238998989,9.41801417777683,9.58688117072689,9.47478032102411,9.1712605686263,8.99907864030037,9.26640163143052,9.4101474759462,9.29115642575143,9.13919906472474,9.46897721073588,9.28628537881063,8.97578947867742,9.90670601647882,9.21332357089191,9.32205195639379,9.1712605686263,9.08365551279926,8.82348326888271,9.20659049226307,8.83266268850641,9.26167966474709,9.07917864478549,9.08399411713477,8.24749958698521,8.74537670886638,8.56161109220149,9.02248634348652,9.31579651168858,9.65229646838325,8.69594430717362,9.28199789802244,10.5031044712697,10.390866143026,10.4463764488006,9.49250672924735,9.30576754949359,9.14087018849531,9.25077920305271,9.37612282850825,8.49793985787376,10.2360597100396,9.2348151759264,8.48174406045684,10.4073028840645,9.49281053224573,8.79394268141518,10.4780800436538,9.26011539567388,8.69096108085744,8.74907753372185,8.73670788651097,9.10681625270831,8.47676694595697,8.47958937545879,8.89544471750297
2031,10.1038592657436,9.88693929804307,8.53939806121286,8.53889978156779,8.41278334651273,8.48160198462061,8.78771123820111,9.02157384138392,8.68593425788292,9.38336105948853,9.2995811659498,9.47809536452521,9.63799354842478,9.83950005662351,8.85135760792947,8.96839912186671,9.0755126115022,9.2974471018124,9.94526882973095,9.63753666843086,10.005206284073,9.66788207834144,9.91004960907209,9.66547606494032,9.58381804353983,9.83950005662351,9.72345951973395,9.56416533691741,9.73950938831362,9.61541843875606,9.57188599264009,9.93508654219148,9.58591853562489,9.18609171882982,9.65569207629052,9.30336837943164,8.95826198076704,8.86952655946337,8.69718313608838,8.76259996262105,8.8475069790499,9.56409517479572,9.99376136598255,10.4030214884302,9.04790886117231,8.99734758271379,8.74051457166717,8.80590163328106,8.71233044832938,9.08773748836764,9.15071723020338,8.21546505355614,9.73077128942559,9.59398426390831,8.84902987551213,9.82535794304713,9.81003411274626,8.62953827232046,9.05158351469901,8.92118897448955,8.66831600657473,9.17804127552804,8.76230330596413,8.67639531766299,9.30404484723538
